t,tau,x,y,z,E,T,IL,s_1,s_2,Fitness
0,0.0,1.0,1.0,1.0,100000.0,100000.0,100.0,0.0,0.0,-24.31899919526117
1,0.06480648064806481,1.6387577295634106,0.8326305114192067,711.421444689616,163875.77295634107,83263.05114192067,71142.1444689616,0.0005555555555555556,-0.5555555555555556,-24.31899919526117
2,0.12961296129612962,0.9806351207853118,0.6787560415676093,568.5224896062032,98063.51207853117,67875.60415676092,56852.248960620316,-0.0005555555555555556,0.5555555555555556,-91447.09552740522
3,0.19441944194419442,1.618038855052045,0.5414529898225494,713.3683609572164,161803.8855052045,54145.29898225494,71336.83609572164,0.0005555555555555556,0.5555555555555556,-91447.09552740522
4,0.25922592259225924,0.9587251746896469,0.42216288258250523,553.4771785519038,95872.5174689647,42216.288258250526,55347.71785519038,-0.0005555555555555556,-0.5555555555555556,-87374.56766827506
5,0.324032403240324,1.5951140736893668,0.322049833572096,694.4344171727408,159511.40736893666,32204.9833572096,69443.44171727408,0.0005555555555555556,0.5555555555555556,-87374.56766827506
6,0.38883888388838883,0.9350117919681995,0.2406806012136768,533.464955382369,93501.17919681995,24068.06012136768,53346.4955382369,-0.0005555555555555556,-0.5555555555555556,-81605.4068203142
7,0.4536453645364536,1.5707921706547852,0.1767233075302347,667.3528021465976,157079.21706547853,17672.33075302347,66735.28021465975,0.0005555555555555556,-0.5555555555555556,-81605.4068203142
8,0.5184518451845185,2.1995569358031526,0.10379685931277956,934.5575434688549,219955.69358031524,10379.685931277956,93455.75434688549,0.0005555555555555556,-0.5555555555555556,-81605.4068203142
9,0.5832583258325832,2.8214684061085027,0.0476591391732743,1130.9221227690796,282146.84061085025,4765.91391732743,113092.21227690796,0.0005555555555555556,-0.5555555555555556,-252617.86168996757
10,0.648064806480648,2.147313481339048,0.02139102302584031,842.4924587259774,214731.34813390483,2139.102302584031,84249.24587259773,-0.0005555555555555556,-0.5555555555555556,-205012.34491232006
11,0.7128712871287128,2.7693131569166187,0.00953831147504687,709.0678881903766,276931.31569166185,953.831147504687,70906.78881903765,0.0005555555555555556,-0.5555555555555556,-143009.4928711954
12,0.7776777677767777,2.0953257155998357,0.004264395066835241,396.1770908173197,209532.57155998357,426.4395066835241,39617.70908173197,-0.0005555555555555556,-0.5555555555555556,-43589.045430647064
13,0.8424842484248425,1.4283650553326397,0.0024182497206723147,179.4387550341938,142836.50553326396,241.82497206723147,17943.875503419382,-0.0005555555555555556,-0.5555555555555556,-8487.172890604847
14,0.9072907290729072,0.7684841583504525,0.001739157015901572,76.51590897595852,76848.41583504525,173.9157015901572,7651.590897595853,-0.0005555555555555556,-0.5555555555555556,-1429.119731742405
15,0.972097209720972,1.4048308831227243,0.0012552655369469552,75.51219207520582,140483.08831227242,125.52655369469552,7551.219207520582,0.0005555555555555556,0.5555555555555556,-1312.3657367234478
16,1.036903690369037,0.7451819032580873,0.0009100453971387109,41.43694418779423,74518.19032580873,91.00453971387108,4143.694418779423,-0.0005555555555555556,-0.5555555555555556,-377.54908915499664
17,1.1017101710171016,1.3817672550908704,0.0006621585710232821,41.457844213889736,138176.72550908703,66.21585710232821,4145.784421388974,0.0005555555555555556,0.5555555555555556,-367.5381538877911
18,1.1665166516651664,0.722356452250604,0.00048393911254481544,22.31583195435102,72235.64522506039,48.393911254481544,2231.583195435102,-0.0005555555555555556,-0.5555555555555556,-112.76796756284962
19,1.2313231323132312,1.359180702346094,0.00035495875309612105,22.20216581124773,135918.0702346094,35.4958753096121,2220.2165811247733,0.0005555555555555556,-0.5555555555555556,-112.76796756284962
20,1.296129612961296,0.7000074536149328,0.0002615024025215151,12.270543490188734,70000.74536149327,26.15024025215151,1227.0543490188734,-0.0005555555555555556,0.5555555555555556,-59.882441738008566
21,1.3609360936093609,1.3370685161990854,0.00019333342273869148,11.975460012668282,133706.85161990853,19.33334227386915,1197.5460012668282,0.0005555555555555556,-0.5555555555555556,-59.882441738008566
22,1.4257425742574257,0.6781300551075785,0.00014355591141576555,6.363163598348709,67813.00551075785,14.355591141576555,636.3163598348709,-0.0005555555555555556,-0.5555555555555556,-32.94316761306111
23,1.4905490549054905,1.3154244515925606,0.00010696414416044678,6.81258641283258,131542.44515925605,10.696414416044679,681.258641283258,0.0005555555555555556,0.5555555555555556,-32.94316761306111
24,1.5553555355535553,0.6567171581944369,8.003991134164585e-05,3.751836329796608,65671.71581944369,8.003991134164584,375.18363297966084,-0.0005555555555555556,0.5555555555555556,-16.706029231824175
25,1.6201620162016201,0.005085177975533657,7.582407615842651e-05,0.5409238065336235,508.5177975533657,7.582407615842651,54.09238065336235,-0.0005555555555555556,-0.5555555555555556,-1.4004845260257721
26,1.684968496849685,0.6496084810502841,7.189204763723291e-05,1.5794496618705354,64960.84810502841,7.189204763723291,157.94496618705352,0.0005555555555555556,-0.5555555555555556,-1.4004845260257721
27,1.7497749774977498,-0.001947246147123615,6.827889114529636e-05,0.3971578191886314,-194.7246147123615,6.827889114529636,39.715781918863144,-0.0005555555555555556,-0.5555555555555556,-1.4004845260257721
28,1.8145814581458144,-0.6465033386391611,8.188697612381262e-05,-1.996153661244973,-64650.33386391611,8.188697612381262,-199.6153661244973,-0.0005555555555555556,-0.5555555555555556,-3.5763568234915946
29,1.8793879387938792,-1.2841340581453244,0.00012370098446935402,-6.26973840732582,-128413.40581453244,12.370098446935401,-626.9738407325821,-0.0005555555555555556,-0.5555555555555556,-3.5763568234915946
30,1.944194419441944,-1.9149112709350593,0.0002347835439768572,-17.194973385424184,-191491.12709350593,23.47835439768572,-1719.4973385424184,-0.0005555555555555556,-0.5555555555555556,-3.5763568234915946
31,2.009000900090009,-2.5388993156013204,0.0005584357469199243,-51.080984266796314,-253889.93156013204,55.84357469199243,-5108.098426679631,-0.0005555555555555556,-0.5555555555555556,-7184.896519441909
32,2.073807380738074,-1.867005261177739,0.0013157630014002267,-97.73461004584074,-186700.5261177739,131.57630014002268,-9773.461004584075,0.0005555555555555556,0.5555555555555556,-63405.433231125775
33,2.1386138613861387,-1.2023230770026054,0.002436448902227429,-118.64698168787837,-120232.30770026054,243.6448902227429,-11864.698168787836,0.0005555555555555556,-0.5555555555555556,-232115.09335773776
34,2.203420342034203,-1.8339117225862418,0.004483028249529052,-229.7309367159968,-183391.17225862417,448.3028249529052,-22973.09367159968,-0.0005555555555555556,0.5555555555555556,-342073.7990251785
35,2.268226822682268,-2.4585775411703192,0.010305342444323249,-515.9698595741409,-245857.75411703193,1030.5342444323248,-51596.98595741409,-0.0005555555555555556,0.5555555555555556,-342073.7990251785
36,2.3330333033303328,-3.076184540068937,0.029260647562959066,-994.9126931216758,-307618.45400689373,2926.0647562959066,-99491.26931216758,-0.0005555555555555556,0.5555555555555556,-342073.7990251785
37,2.3978397839783976,-3.686453015694241,0.09877290271699257,-1533.8713103098446,-368645.3015694241,9877.290271699258,-153387.13103098446,-0.0005555555555555556,0.5555555555555556,-24053386.08629061
38,2.4626462646264624,-4.288804954734413,0.34930985501663275,-1977.3474767851314,-428880.4954734413,34930.98550166327,-197734.74767851314,-0.0005555555555555556,-0.5555555555555556,-57172097.442407936
39,2.5274527452745272,-3.593250335762868,0.9123282622350763,-1860.909969378644,-359325.0335762868,91232.82622350764,-186090.9969378644,0.0005555555555555556,-0.5555555555555556,-84150558.16321173
40,2.592259225922592,-2.9022506935397825,1.6413497575788893,-1535.831825952492,-290225.06935397827,164134.97575788893,-153583.1825952492,0.0005555555555555556,-0.5555555555555556,-57318339.83079508
41,2.657065706570657,-3.5038120241453417,2.552352262576,-1666.0888966168836,-350381.2024145342,255235.2262576,-166608.88966168836,-0.0005555555555555556,0.5555555555555556,-57318339.83079508
42,2.7218721872187217,-4.092926492080888,3.7927182128527925,-1959.261830395392,-409292.6492080888,379271.82128527923,-195926.1830395392,-0.0005555555555555556,0.5555555555555556,-67453209.36972384
