t,tau,x,y,z,E,T,IL,s_1,s_2,Fitness
0,0.0,1.0,1.0,1.0,100000.0,100000.0,100.0,0.0,0.0,-24.31899919526117
1,0.06480648064806481,0.3613605351615175,0.9419847389178105,250.30879137131595,36136.05351615175,94198.47389178106,25030.879137131597,-0.0005555555555555556,-0.5555555555555556,-24.31899919526117
2,0.12961296129612962,1.0180576643908765,0.8828226810076691,417.7678534042333,101805.76643908766,88282.26810076692,41776.785340423325,0.0005555555555555556,-0.5555555555555556,-24.31899919526117
3,0.19441944194419442,1.6658741299823596,0.7201999947575359,733.6065810498873,166587.41299823596,72019.99947575359,73360.65810498873,0.0005555555555555556,-0.5555555555555556,-47838.950209583985
4,0.25922592259225924,1.0146425689354799,0.5728344175854586,582.9347162460086,101464.256893548,57283.44175854586,58293.47162460086,-0.0005555555555555556,-0.5555555555555556,-47838.950209583985
5,0.324032403240324,0.36857134376244666,0.5201858647952496,268.4740037839631,36857.13437624466,52018.586479524965,26847.40037839631,-0.0005555555555555556,-0.5555555555555556,-19782.526908589647
6,0.38883888388838883,-0.270828329365825,0.5486079477279597,-45.84430769141558,-27082.8329365825,54860.794772795976,-4584.430769141558,-0.0005555555555555556,0.5555555555555556,-19782.526908589647
7,0.4536453645364536,0.38652930368149774,0.577685851970491,105.124137315659,38652.93036814978,57768.585197049106,10512.413731565899,0.0005555555555555556,-0.5555555555555556,-2621.348048317059
8,0.5184518451845185,1.0366371090276068,0.5225163742734257,420.44037790742357,103663.71090276068,52251.63742734257,42044.03779074235,0.0005555555555555556,-0.5555555555555556,-2621.348048317059
9,0.5832583258325832,0.3894563488935556,0.46949312693680056,273.6258081837814,38945.63488935556,46949.312693680055,27362.580818378137,-0.0005555555555555556,-0.5555555555555556,-2621.348048317059
10,0.648064806480648,-0.25108318426801907,0.4925087554550972,-36.39838626327236,-25108.318426801907,49250.87554550972,-3639.838626327236,-0.0005555555555555556,-0.5555555555555556,-20644.560916246333
11,0.7128712871287128,-0.8836196136033967,0.5997360430259608,-347.9663977217597,-88361.96136033967,59973.60430259608,-34796.63977217597,-0.0005555555555555556,0.5555555555555556,-32193.754778800547
12,0.7776777677767777,-1.5064480025074716,0.8234545607380754,-658.5285432974282,-150644.80025074715,82345.45607380754,-65852.85432974283,-0.0005555555555555556,-0.5555555555555556,-32193.754778800547
13,0.8424842484248425,-2.1171387481285313,1.2160925109813463,-965.5404896602603,-211713.87481285314,121609.25109813463,-96554.04896602602,-0.0005555555555555556,-0.5555555555555556,-32193.754778800547
14,0.9072907290729072,-2.7123056917647475,1.8362408170446587,-1266.512807863873,-271230.56917647476,183624.08170446588,-126651.28078638729,-0.0005555555555555556,-0.5555555555555556,-32193.754778800547
15,0.972097209720972,-3.2876702437263763,2.7311755964200475,-1558.4498667800294,-328767.0243726376,273117.5596420047,-155844.98667800296,-0.0005555555555555556,-0.5555555555555556,-32193.754778800547
16,1.036903690369037,-3.8383510079174186,3.929807440011075,-1838.568385245985,-383835.10079174186,392980.7440011075,-183856.83852459848,-0.0005555555555555556,-0.5555555555555556,-32193.754778800547
17,1.1017101710171016,-4.359164971207146,5.446773277059082,-2104.2294780109737,-435916.4971207146,544677.3277059082,-210422.94780109738,-0.0005555555555555556,-0.5555555555555556,-82142109.90892226
18,1.1665166516651664,-3.557352265768192,7.081049067965999,-1883.00001125319,-355735.2265768192,708104.9067966,-188300.001125319,0.0005555555555555556,-0.5555555555555556,-82142109.90892226
19,1.2313231323132312,-2.737478660274843,8.594128276029226,-1481.3346546834114,-273747.8660274843,859412.8276029226,-148133.46546834114,0.0005555555555555556,-0.5555555555555556,-53322763.58743975
20,1.296129612961296,-3.189685538521196,10.164842588573107,-1536.579431600688,-318968.5538521196,1016484.2588573106,-153657.9431600688,-0.0005555555555555556,-0.5555555555555556,-53322763.58743975
21,1.3609360936093609,-2.3197096624417037,11.785390941861857,-1275.4843121173417,-231970.96624417038,1178539.0941861859,-127548.43121173416,0.0005555555555555556,-0.5555555555555556,-39532705.19023154
22,1.4257425742574257,-1.4330410902291215,13.221499567292126,-839.151118398948,-143304.10902291216,1322149.9567292125,-83915.1118398948,0.0005555555555555556,0.5555555555555556,-17111444.439979844
23,1.4905490549054905,-0.5331319740360754,14.448311786706507,-391.76887834423053,-53313.19740360754,1444831.1786706506,-39176.887834423054,0.0005555555555555556,-0.5555555555555556,-3729635.0806970233
24,1.5553555355535553,-0.9115924023909716,15.666149838819587,-408.8715506442419,-91159.24023909715,1566614.9838819588,-40887.15506442419,-0.0005555555555555556,-0.5555555555555556,-3729635.0806970233
25,1.6201620162016201,-1.263027079675598,17.094588944631976,-583.5707018947267,-126302.7079675598,1709458.8944631976,-58357.070189472666,-0.0005555555555555556,-0.5555555555555556,-4062377.367122571
26,1.684968496849685,-1.5840070637981711,18.738791258895663,-747.8554596922685,-158400.7063798171,1873879.1258895663,-74785.54596922685,-0.0005555555555555556,0.5555555555555556,-4062377.367122571
27,1.7497749774977498,-1.8710741531910449,20.602780368509695,-896.1553847866413,-187107.41531910448,2060278.0368509695,-89615.53847866414,-0.0005555555555555556,0.5555555555555556,-13590695.58928756
28,1.8145814581458144,-2.120756807260438,22.689317196953077,-1026.277190627773,-212075.68072604382,2268931.719695308,-102627.71906277731,-0.0005555555555555556,0.5555555555555556,-19515198.28071319
29,1.8793879387938792,-1.0419686468249842,24.771746236667198,-666.5001397307566,-104196.86468249843,2477174.62366672,-66650.01397307566,0.0005555555555555556,-0.5555555555555556,-10794608.17517644
30,1.944194419441944,0.05887745119513791,26.60447025121045,-123.68675521258558,5887.745119513791,2660447.0251210453,-12368.675521258558,0.0005555555555555556,0.5555555555555556,-371754.52626958233
31,2.009000900090009,1.1772424532007606,28.161437070445544,432.5338831533195,117724.24532007606,2816143.7070445544,43253.38831533195,0.0005555555555555556,-0.5555555555555556,-8274.586588955382
32,2.073807380738074,2.3082223938660063,29.4173310792636,996.230505446023,230822.23938660062,2941733.10792636,99623.0505446023,0.0005555555555555556,-0.5555555555555556,-8274.586588955382
33,2.1386138613861387,3.4465411010875893,30.34758946791561,1564.7127859715747,344654.1101087589,3034758.9467915613,156471.27859715748,0.0005555555555555556,0.5555555555555556,-145363.7856308008
34,2.203420342034203,3.298312799556847,31.158417548804902,1663.6159385869448,329831.27995568473,3115841.7548804902,166361.59385869448,-0.0005555555555555556,-0.5555555555555556,-145363.7856308008
35,2.268226822682268,3.1665374691745662,32.072683760660674,1600.214553976609,316653.7469174566,3207268.3760660673,160021.4553976609,-0.0005555555555555556,-0.5555555555555556,-481914.7119461557
36,2.3330333033303328,3.0528170341494816,33.09106770300881,1540.9605379527657,305281.70341494813,3309106.770300881,154096.05379527656,-0.0005555555555555556,-0.5555555555555556,-431317.1739352684
37,2.3978397839783976,4.24698398729231,33.98313249731523,1961.7302068732467,424698.39872923103,3398313.249731523,196173.02068732466,0.0005555555555555556,-0.5555555555555556,-431317.1739352684
38,2.4626462646264624,4.153260159142326,34.732662160912504,2083.6308116810533,415326.01591423264,3473266.2160912505,208363.08116810533,-0.0005555555555555556,-0.5555555555555556,-772655.2842187788
39,2.5274527452745272,5.362502779151836,35.33151207425747,2517.6357516141516,536250.2779151836,3533151.2074257466,251763.57516141515,0.0005555555555555556,0.5555555555555556,-886930.3314074576
40,2.592259225922592,5.278574724419279,35.76382252149332,2644.9696811886247,527857.4724419279,3576382.252149332,264496.9681188625,-0.0005555555555555556,-0.5555555555555556,-1375747.9661338686
41,2.657065706570657,6.491937308475087,36.022017830293315,3081.4662877974447,649193.7308475088,3602201.7830293314,308146.6287797445,0.0005555555555555556,-0.5555555555555556,-1375747.9661338686
42,2.7218721872187217,7.694733106958097,35.8599754739987,3679.707965532118,769473.3106958097,3585997.54739987,367970.7965532118,0.0005555555555555556,-0.5555555555555556,-2174971.956552672
43,2.7866786678667865,7.591234839332797,35.486652315096194,3803.982961875268,759123.4839332798,3548665.2315096194,380398.2961875268,-0.0005555555555555556,-0.5555555555555556,-3239689.860135612
44,2.8514851485148514,7.482411882347419,35.12768210275016,3755.4493091308796,748241.1882347419,3512768.210275016,375544.93091308797,-0.0005555555555555556,0.5555555555555556,-3239689.860135612
