t,tau,x,y,z,E,T,IL,s_1,s_2,Fitness
0,0.0,1.0,1.0,1.0,100000.0,100000.0,100.0,0.0,0.0,-24.31899919526117
1,0.06480648064806481,0.3561972544942519,0.9424459557183782,248.43362840552481,35619.72544942519,94244.59557183782,24843.36284055248,-0.0005555555555555556,-0.5555555555555556,-24.31899919526117
2,0.12961296129612962,1.0080101866923783,0.8845907784873667,413.4632764321281,100801.01866923783,88459.07784873666,41346.32764321281,0.0005555555555555556,-0.5555555555555556,-24.31899919526117
3,0.19441944194419442,1.6516178427835442,0.7236977523948008,727.1554032087901,165161.7842783544,72369.77523948008,72715.54032087901,0.0005555555555555556,-0.5555555555555556,-24.31899919526117
4,0.25922592259225924,2.286158913331842,0.496293409886933,1036.267267556377,228615.8913331842,49629.3409886933,103626.72675563769,0.0005555555555555556,-0.5555555555555556,-149938.9954055226
5,0.324032403240324,2.9113814475872055,0.26755653307709665,1327.3490195697796,291138.14475872053,26755.653307709665,132734.90195697796,0.0005555555555555556,0.5555555555555556,-309106.6721824325
6,0.38883888388838883,2.2385166562193453,0.13109974786129003,1135.43508995302,223851.66562193452,13109.974786129003,113543.50899530199,-0.0005555555555555556,-0.5555555555555556,-374978.7130214255
7,0.4536453645364536,1.5714809632211468,0.07500737847678053,787.3607403303699,157148.0963221147,7500.737847678053,78736.07403303699,-0.0005555555555555556,-0.5555555555555556,-179652.2327644697
8,0.5184518451845185,2.2001984665512984,0.04209335606589403,846.0078927972671,220019.84665512983,4209.335606589403,84600.78927972671,0.0005555555555555556,-0.5555555555555556,-179652.2327644697
9,0.5832583258325832,1.532678213629051,0.023420551609363502,625.1096763696361,153267.82136290512,2342.05516093635,62510.96763696361,-0.0005555555555555556,-0.5555555555555556,-112493.42666126166
10,0.648064806480648,2.161248973375276,0.012998489954760687,604.2433938202802,216124.8973375276,1299.8489954760687,60424.33938202802,0.0005555555555555556,0.5555555555555556,-103925.15187978513
11,0.7128712871287128,1.49377865965706,0.007230232836680317,383.5350867997282,149377.865965706,723.0232836680317,38353.50867997282,-0.0005555555555555556,0.5555555555555556,-41365.49088291087
12,0.7776777677767777,2.122510283679039,0.004036717447380315,316.9048313563663,212251.0283679039,403.67174473803146,31690.48313563663,0.0005555555555555556,0.5555555555555556,-27360.09159317437
13,0.8424842484248425,1.4552674567669401,0.002266759750480031,171.96218159374524,145526.745676694,226.67597504800312,17196.218159374523,-0.0005555555555555556,-0.5555555555555556,-7743.868568002073
14,0.9072907290729072,2.0842878242332534,0.0012800138677926491,126.42941469070283,208428.78242332535,128.00138677926492,12642.941469070283,0.0005555555555555556,-0.5555555555555556,-3858.8583925536277
15,0.972097209720972,1.4173683667144525,0.0007277085832231317,63.217174719319104,141736.83667144526,72.77085832231316,6321.71747193191,-0.0005555555555555556,0.5555555555555556,-890.2800007359493
16,1.036903690369037,2.0467453572149923,0.0004162344013612851,44.075771827674416,204674.53572149924,41.62344013612851,4407.577182767442,0.0005555555555555556,-0.5555555555555556,-422.84679188213846
17,1.1017101710171016,1.380196375150661,0.00023974028235516573,21.54339815659504,138019.6375150661,23.974028235516574,2154.339815659504,-0.0005555555555555556,0.5555555555555556,-135.86194812499272
18,1.1665166516651664,2.0099552078701617,0.0001389318117613758,15.079571383246565,200995.52078701617,13.89318117613758,1507.9571383246564,0.0005555555555555556,0.5555555555555556,-131.7495107234577
19,1.2313231323132312,2.6329475135271543,6.425520858357221e-05,10.097882177705513,263294.7513527154,6.4255208583572205,1009.7882177705512,0.0005555555555555556,0.5555555555555556,-101.64903093105376
20,1.296129612961296,3.24924453202172,2.377446658213981e-05,4.820253419334216,324924.453202172,2.377446658213981,482.02534193342166,0.0005555555555555556,-0.5555555555555556,-101.64903093105376
21,1.3609360936093609,2.5697628501113967,8.900687521437952e-06,1.8504488221084507,256976.28501113967,0.8900687521437952,185.04488221084506,-0.0005555555555555556,0.5555555555555556,-17.8529409354338
22,1.4257425742574257,1.897579073326438,4.250156865205827e-06,0.39286902983374933,189757.90733264378,0.42501568652058275,39.28690298337493,-0.0005555555555555556,-0.5555555555555556,-3.566544471681878
23,1.4905490549054905,1.2326160941017819,2.581803690745306e-06,0.034495109477939344,123261.6094101782,0.2581803690745306,3.4495109477939345,-0.0005555555555555556,-0.5555555555555556,0.09064861246397532
24,1.5553555355535553,0.5747966977619768,1.990014275087856e-06,-0.09824634694626068,57479.66977619768,0.1990014275087856,-9.824634694626068,-0.0005555555555555556,-0.5555555555555556,0.09064861246397532
25,1.6201620162016201,-0.07595577611048172,1.9413022416847375e-06,-0.1697386299806313,-7595.577611048172,0.19413022416847375,-16.97386299806313,-0.0005555555555555556,-0.5555555555555556,0.09064861246397532
26,1.684968496849685,-0.7197172156657693,2.3907551016746576e-06,-0.24133750220624148,-71971.72156657693,0.23907551016746575,-24.133750220624147,-0.0005555555555555556,-0.5555555555555556,0.09064861246397532
27,1.7497749774977498,-1.3565626913598192,3.707614783327406e-06,-0.3753118683568097,-135656.26913598191,0.3707614783327406,-37.53118683568097,-0.0005555555555555556,-0.5555555555555556,0.09064861246397532
28,1.8145814581458144,-1.986566408271575,7.222633555316953e-06,-0.7323544289533048,-198656.6408271575,0.7222633555316953,-73.23544289533048,-0.0005555555555555556,-0.5555555555555556,-3.5544603584696617
29,1.8793879387938792,-2.609801518774372,1.763080091892005e-05,-1.8997836929428444,-260980.1518774372,1.763080091892005,-189.97836929428445,-0.0005555555555555556,-0.5555555555555556,-13.225832007200449
30,1.944194419441944,-1.9371852872015212,4.263827411637275e-05,-3.7902735470163353,-193718.52872015213,4.2638274116372745,-379.02735470163356,0.0005555555555555556,-0.5555555555555556,-13.225832007200449
31,2.009000900090009,-1.2717943708803532,8.104323817199659e-05,-5.1314358163766,-127179.43708803532,8.104323817199658,-513.14358163766,0.0005555555555555556,-0.5555555555555556,-13.225832007200449
32,2.073807380738074,-0.6135517879646296,0.00012138150057349949,-4.43989108950536,-61355.17879646296,12.138150057349948,-443.989108950536,0.0005555555555555556,-0.5555555555555556,-13.225832007200449
33,2.1386138613861387,0.037618885516554915,0.0001436239915085696,-1.1041073484194452,3761.8885516554915,14.362399150856959,-110.41073484194453,0.0005555555555555556,-0.5555555555555556,-29.619356449406826
34,2.203420342034203,-0.6073607523014808,0.00016982385692380103,-3.6811410633239214,-60736.07523014808,16.982385692380102,-368.11410633239217,-0.0005555555555555556,-0.5555555555555556,-29.619356449406826
35,2.268226822682268,-1.2454093117781773,0.0002529614787026384,-12.102270093487881,-124540.93117781772,25.29614787026384,-1210.2270093487882,-0.0005555555555555556,-0.5555555555555556,-329.3433608330877
36,2.3330333033303328,-0.5874458734148201,0.00037528118331005533,-12.576015658243906,-58744.587341482016,37.52811833100553,-1257.6015658243905,0.0005555555555555556,-0.5555555555555556,-329.3433608330877
37,2.3978397839783976,0.06344804923820746,0.0004399065774995496,-2.4178411271919185,6344.804923820746,43.990657749954956,-241.78411271919185,0.0005555555555555556,-0.5555555555555556,-142.0506205709731
38,2.4626462646264624,0.7073496037590971,0.00040848786811719333,10.845701957036217,70734.96037590971,40.848786811719336,1084.5701957036217,0.0005555555555555556,0.5555555555555556,-57.780721350735924
39,2.5274527452745272,0.05517858190022675,0.0003800354999536564,4.37494867945364,5517.858190022675,38.00354999536564,437.494867945364,-0.0005555555555555556,0.5555555555555556,-18.546985684551405
40,2.592259225922592,0.6991682774211769,0.00035393624870700156,9.501683006347006,69916.82774211769,35.39362487070016,950.1683006347006,0.0005555555555555556,0.5555555555555556,-18.546985684551405
41,2.657065706570657,0.04708438896497507,0.0003302470643448885,3.362997745794287,4708.438896497507,33.02470643448885,336.2997745794287,-0.0005555555555555556,-0.5555555555555556,-18.95126492006691
42,2.7218721872187217,-0.5979944555201636,0.0003891614355823707,-7.729516637986482,-59799.44555201636,38.91614355823707,-772.9516637986482,-0.0005555555555555556,-0.5555555555555556,-18.95126492006691
43,2.7866786678667865,-1.2361386796649394,0.0005776837586933852,-26.08099583395742,-123613.86796649394,57.76837586933852,-2608.0995833957422,-0.0005555555555555556,0.5555555555555556,-1451.871934929384
44,2.8514851485148514,-1.867410874140745,0.0010773768906674557,-70.97435384126945,-186741.08741407449,107.73768906674557,-7097.435384126945,-0.0005555555555555556,0.5555555555555556,-1451.871934929384
45,2.916291629162916,-2.491845866046519,0.0025167143824123173,-195.1114375708674,-249184.5866046519,251.67143824123173,-19511.14375708674,-0.0005555555555555556,0.5555555555555556,-122408.00252844456
46,2.981098109810981,-1.8203236736628046,0.005816933373334231,-317.5435871046481,-182032.36736628046,581.6933373334232,-31754.35871046481,0.0005555555555555556,-0.5555555555555556,-925064.137319937
47,3.045904590459046,-1.1559849018865622,0.010558570406102342,-315.5623936006094,-115598.49018865623,1055.8570406102342,-31556.239360060943,0.0005555555555555556,-0.5555555555555556,-2419784.9825197966
48,3.1107110711071106,-0.498783982943481,0.015115218051490752,-195.7000209574137,-49878.398294348095,1511.5218051490751,-19570.00209574137,0.0005555555555555556,-0.5555555555555556,-930653.5564004388
49,3.1755175517551755,-1.1377468889177444,0.021542995235572578,-320.5186689866806,-113774.68889177445,2154.2995235572575,-32051.86689866806,-0.0005555555555555556,0.5555555555555556,-930653.5564004388
50,3.2403240324032403,-1.7696077513534634,0.03822976593187371,-609.8627776862481,-176960.77513534634,3822.976593187371,-60986.277768624816,-0.0005555555555555556,0.5555555555555556,-2496392.989836267
