t,tau,x,y,z,E,T,IL,s_1,s_2,Fitness
0,0.0,1.0,1.0,1.0,100000.0,100000.0,100.0,0.0,0.0,-24.31899919526117
1,0.06480648064806481,1.6372864175767294,0.8327560183053011,710.8816204752335,163728.64175767294,83275.60183053011,71088.16204752335,0.0005555555555555556,-0.5555555555555556,-24.31899919526117
2,0.12961296129612962,2.2672161542092306,0.5882911216778772,1030.3297891358036,226721.61542092307,58829.11216778772,103032.97891358036,0.0005555555555555556,0.5555555555555556,-142709.1344297661
3,0.19441944194419442,2.8897509596527304,0.33056674850148515,1324.5805335619216,288975.09596527304,33056.67485014851,132458.05335619216,0.0005555555555555556,0.5555555555555556,-142709.1344297661
4,0.25922592259225924,3.5051266338840588,0.1372947239042295,1576.3485918329554,350512.66338840587,13729.47239042295,157634.85918329554,0.0005555555555555556,0.5555555555555556,-508526.19029571407
5,0.324032403240324,2.8242463354063387,0.0513799029221366,1304.0308571633473,282424.6335406339,5137.99029221366,130403.08571633472,-0.0005555555555555556,0.5555555555555556,-494949.49217573035
6,0.38883888388838883,2.150054338411722,0.02308855409777083,865.4307278387587,215005.4338411722,2308.855409777083,86543.07278387586,-0.0005555555555555556,0.5555555555555556,-216527.6873320937
7,0.4536453645364536,1.4827170374015357,0.012956966826386439,503.1793846335868,148271.70374015358,1295.6966826386438,50317.938463358674,-0.0005555555555555556,0.5555555555555556,-72278.47501719331
8,0.5184518451845185,2.111584505701217,0.0072828537149045814,449.5486253344593,211158.4505701217,728.2853714904581,44954.86253344593,0.0005555555555555556,-0.5555555555555556,-56597.71643997748
9,0.5832583258325832,2.7337216578849226,0.0032616625965159306,372.7413121961678,273372.16578849225,326.16625965159307,37274.131219616786,0.0005555555555555556,-0.5555555555555556,-37791.39929229462
10,0.648064806480648,2.0599318019960178,0.001471447093549204,175.9696703595136,205993.18019960177,147.1447093549204,17596.96703595136,-0.0005555555555555556,0.5555555555555556,-7894.660501317326
11,0.7128712871287128,2.682451320418522,0.0006689845849801356,98.86953742610812,268245.13204185216,66.89845849801355,9886.953742610813,0.0005555555555555556,-0.5555555555555556,-2183.4172191050397
12,0.7776777677767777,2.009094160065165,0.0003069280478947025,40.90049762254617,200909.4160065165,30.69280478947025,4090.049762254617,-0.0005555555555555556,-0.5555555555555556,-370.10009679610687
13,0.8424842484248425,2.6321039713221537,0.0001420100174042627,22.0973092311658,263210.3971322154,14.20100174042627,2209.73092311658,0.0005555555555555556,0.5555555555555556,-227.91746743543902
14,0.9072907290729072,1.959258000870528,6.63189737502513e-05,8.732695306106933,195925.8000870528,6.63189737502513,873.2695306106933,-0.0005555555555555556,-0.5555555555555556,-67.67415275005115
15,0.972097209720972,2.582790671505311,3.123277607999224e-05,4.938292424870076,258279.0671505311,3.1232776079992237,493.82924248700755,0.0005555555555555556,0.5555555555555556,-67.67415275005115
16,1.036903690369037,3.1996237697809717,1.1765325692894e-05,2.5994464987335726,319962.3769780972,1.1765325692894,259.94464987335726,0.0005555555555555556,0.5555555555555556,-35.78716085060532
17,1.1017101710171016,2.5206738379622404,4.483636261468165e-06,0.6559348656092462,252067.38379622405,0.4483636261468165,65.59348656092462,-0.0005555555555555556,-0.5555555555555556,-10.210582443113257
18,1.1665166516651664,1.8490171705885974,2.1789388245099064e-06,0.45076082300657877,184901.71705885974,0.21789388245099064,45.07608230065788,-0.0005555555555555556,0.5555555555555556,-3.1599325236795184
19,1.2313231323132312,1.1845759118770622,1.3468376411119382e-06,0.28708775530910907,118457.59118770622,0.13468376411119382,28.708775530910906,-0.0005555555555555556,0.5555555555555556,-1.274835489902134
20,1.296129612961296,0.5272725952192174,1.0561346244511547e-06,-0.12973170562844416,52727.25952192174,0.10561346244511546,-12.973170562844416,-0.0005555555555555556,-0.5555555555555556,-0.3578313886770473
21,1.3609360936093609,1.1661856318210408,8.305745553687262e-07,0.21513829149912775,116618.56318210409,0.08305745553687262,21.513829149912773,0.0005555555555555556,0.5555555555555556,-0.3578313886770473
22,1.4257425742574257,0.5090798724205944,6.556056032032045e-07,-0.14657615887277778,50907.98724205944,0.06556056032032045,-14.657615887277778,-0.0005555555555555556,-0.5555555555555556,-0.3578313886770473
23,1.4905490549054905,-0.1409666287682219,6.547867194998042e-07,-0.1784607290729922,-14096.66287682219,0.06547867194998043,-17.84607290729922,-0.0005555555555555556,-0.5555555555555556,-0.4726944343786185
24,1.5553555355535553,0.5051252385890487,6.54159762494146e-07,-0.16885285034431402,50512.52385890487,0.0654159762494146,-16.8852850344314,0.0005555555555555556,-0.5555555555555556,-0.4726944343786185
25,1.6201620162016201,1.1442761457374895,5.185462346084517e-07,-0.15312234847841485,114427.61457374894,0.05185462346084517,-15.312234847841486,0.0005555555555555556,-0.5555555555555556,-0.4587542056526781
26,1.684968496849685,1.776560661307528,3.269567131026863e-07,-0.15002771367253798,177656.0661307528,0.032695671310268626,-15.002771367253798,0.0005555555555555556,-0.5555555555555556,-0.3746258710347523
27,1.7497749774977498,1.1128976220430011,2.074094723459189e-07,-0.16474793165528867,111289.76220430012,0.02074094723459189,-16.474793165528865,-0.0005555555555555556,-0.5555555555555556,-0.3746258710347523
28,1.8145814581458144,0.4563643073350749,1.6687063347764445e-07,-0.17430259281140506,45636.430733507485,0.016687063347764444,-17.430259281140508,-0.0005555555555555556,-0.5555555555555556,-0.3746258710347523
29,1.8793879387938792,-0.19311587318086734,1.698382252331849e-07,-0.18011054489599793,-19311.587318086735,0.01698382252331849,-18.011054489599793,-0.0005555555555555556,-0.5555555555555556,-0.6940006018799022
30,1.944194419441944,-0.8356186891645419,2.1812139497429184e-07,-0.1867240018381406,-83561.86891645419,0.021812139497429182,-18.672400183814062,-0.0005555555555555556,-0.5555555555555556,-0.8070195814480794
31,2.009000900090009,-1.4712191667153687,3.526007664905148e-07,0.14998703510703185,-147121.91667153686,0.03526007664905148,14.998703510703185,-0.0005555555555555556,0.5555555555555556,-0.6893639274500781
32,2.073807380738074,-0.8108364215865941,5.672157950015914e-07,-0.19505435629510753,-81083.64215865941,0.056721579500159144,-19.505435629510753,0.0005555555555555556,-0.5555555555555556,-0.6893639274500781
33,2.1386138613861387,-0.1575481677751851,7.202952105969088e-07,0.15921935560983388,-15754.81677751851,0.07202952105969088,15.921935560983389,0.0005555555555555556,0.5555555555555556,-0.6313067892232512
34,2.203420342034203,0.488721848634457,7.238911320753623e-07,0.19112177780138218,48872.1848634457,0.07238911320753623,19.112177780138218,0.0005555555555555556,0.5555555555555556,-0.6313067892232512
35,2.268226822682268,1.1280489918504386,5.772022011639684e-07,-0.14081594375137474,112804.89918504386,0.05772022011639684,-14.081594375137474,0.0005555555555555556,-0.5555555555555556,-0.37242727298363676
36,2.3330333033303328,0.4713529104130534,4.618734551363374e-07,-0.16393746727757397,47135.29104130534,0.04618734551363374,-16.393746727757396,-0.0005555555555555556,-0.5555555555555556,-0.37242727298363676
37,2.3978397839783976,-0.17828829129691845,4.675709352902664e-07,-0.17995962925164066,-17828.829129691843,0.04675709352902664,-17.995962925164065,-0.0005555555555555556,-0.5555555555555556,-0.6073533535801899
38,2.4626462646264624,-0.8209503980752527,5.973162301097239e-07,-0.19802612562544622,-82095.03980752527,0.05973162301097239,-19.80261256254462,-0.0005555555555555556,-0.5555555555555556,-0.8042608748185551
39,2.5274527452745272,-0.16755349004932185,7.612712890485995e-07,0.15819656267548235,-16755.349004932184,0.07612712890485995,15.819656267548234,0.0005555555555555556,0.5555555555555556,-0.6243882976911578
40,2.592259225922592,0.4788240128804475,7.678178608141691e-07,0.1914203959301736,47882.40128804475,0.0767817860814169,19.14203959301736,0.0005555555555555556,0.5555555555555556,-0.6243882976911578
41,2.657065706570657,-0.17089744293300485,7.752125830163073e-07,-0.1702386263624688,-17089.744293300486,0.07752125830163073,-17.023862636246882,-0.0005555555555555556,-0.5555555555555556,-0.6243882976911578
42,2.7218721872187217,-0.8136389478531123,9.87707084428073e-07,-0.20923013899264264,-81363.89478531123,0.0987707084428073,-20.923013899264266,-0.0005555555555555556,-0.5555555555555556,-0.7208200384888596
43,2.7866786678667865,-1.4494755377550592,1.584144103630003e-06,0.08087215779721289,-144947.55377550592,0.1584144103630003,8.087215779721289,-0.0005555555555555556,0.5555555555555556,-0.29952881742818327
44,2.8514851485148514,-0.7893263577417844,2.528586998414766e-06,-0.27795304191532555,-78932.63577417844,0.25285869984147663,-27.795304191532555,0.0005555555555555556,-0.5555555555555556,-0.29952881742818327
45,2.916291629162916,-0.1362691702056113,3.1863589910196957e-06,0.12394678088495782,-13626.91702056113,0.3186358991019696,12.394678088495782,0.0005555555555555556,0.5555555555555556,-0.29952881742818327
46,2.981098109810981,0.5097722577045812,3.177958293865739e-06,0.23315128405900165,50977.22577045812,0.3177958293865739,23.315128405900165,0.0005555555555555556,0.5555555555555556,-0.29952881742818327
47,3.045904590459046,1.1488733317489959,2.5149504523745744e-06,0.3109614668595966,114887.33317489958,0.2514950452374574,31.09614668595966,0.0005555555555555556,0.5555555555555556,-1.1700653094559992
48,3.1107110711071106,1.781108620741942,1.583133748934761e-06,0.325590323295698,178110.86207419418,0.1583133748934761,32.559032329569796,0.0005555555555555556,0.5555555555555556,-1.1700653094559992
49,3.1755175517551755,2.4065518678452698,7.946580812373638e-07,0.28919643670616435,240655.18678452697,0.07946580812373638,28.919643670616434,0.0005555555555555556,0.5555555555555556,-1.7988843975527151
50,3.2403240324032403,1.7361210302558534,4.022928913616372e-07,0.227385869232377,173612.10302558535,0.04022928913616372,22.7385869232377,-0.0005555555555555556,0.5555555555555556,-1.088011365685502
