t,tau,x,y,z,E,T,IL,s_1,s_2,Fitness
0,0.0,1.0,1.0,1.0,100000.0,100000.0,100.0,0.0,0.0,
1,0.06480648064806481,1.0041536728249956,0.8860448257350889,482.663194524512,100415.36728249956,88604.4825735089,48266.3194524512,0.0,0.0,
2,0.12961296129612962,1.0065272815210233,0.7756794230188844,496.44823855979183,100652.72815210234,77567.94230188844,49644.823855979186,0.0,0.0,
3,0.19441944194419442,1.0071805057649135,0.6704871930362359,496.43041340739865,100718.05057649135,67048.7193036236,49643.04134073987,0.0,0.0,
4,0.25922592259225924,1.0062238430182924,0.5719551598482326,495.010313787585,100622.38430182924,57195.515984823265,49501.031378758504,0.0,0.0,
5,0.324032403240324,1.0037893286396125,0.4813750111453486,492.520617354643,100378.93286396125,48137.50111453486,49252.061735464296,0.0,0.0,
6,0.38883888388838883,1.0000257160026322,0.3997428670006674,488.95308134633603,100002.57160026323,39974.28670006674,48895.308134633604,0.0,0.0,
7,0.4536453645364536,0.9950929314333634,0.3276746518766105,484.2718704387875,99509.29314333634,32767.465187661048,48427.18704387875,0.0,0.0,
8,0.5184518451845185,0.9891555335392755,0.26535749983200047,478.4146309341607,98915.55335392755,26535.749983200047,47841.46309341607,0.0,0.0,
9,0.5832583258325832,0.9823758682467146,0.21255254585881858,471.285521825173,98237.58682467147,21255.25458588186,47128.552182517305,0.0,0.0,
10,0.648064806480648,0.9749077718990344,0.1686518484542865,462.75003964810054,97490.77718990344,16865.18484542865,46275.00396481006,0.0,0.0,
11,0.7128712871287128,0.9668915879970978,0.13277688132893484,452.63365458800513,96689.15879970978,13277.688132893483,45263.365458800516,0.0,0.0,
12,0.7776777677767777,0.9584509634325388,0.10389533787156309,440.7265991139932,95845.09634325387,10389.53378715631,44072.65991139932,0.0,0.0,
13,0.8424842484248425,0.9496914965552604,0.0809316742057579,426.7971671684195,94969.14965552604,8093.167420575791,42679.71671684195,0.0,0.0,
14,0.9072907290729072,0.940700970690178,0.06285395674312967,410.6159582327179,94070.0970690178,6285.3956743129675,41061.59582327179,0.0,0.0,
15,0.972097209720972,0.9315507181611729,0.0487301326090033,391.99208120178423,93155.07181611728,4873.01326090033,39199.208120178424,0.0,0.0,
16,1.036903690369037,0.9222976308199511,0.03775572434569207,370.8200442037605,92229.76308199512,3775.572434569207,37082.00442037605,0.0,0.0,
17,1.1017101710171016,0.9129864124354686,0.029259774653767914,347.13177681762323,91298.64124354687,2925.9774653767913,34713.177681762325,0.0,0.0,
18,1.1665166516651664,0.9036517905083383,0.022696924094758097,321.14312745884826,90365.17905083383,2269.6924094758097,32114.312745884825,0.0,0.0,
19,1.2313231323132312,0.8943205219065816,0.017632312237314228,293.28028785846783,89432.05219065816,1763.2312237314227,29328.028785846782,0.0,0.0,
20,1.296129612961296,0.8850131156242474,0.013724016009651785,264.17188259836405,88501.31156242474,1372.4016009651784,26417.188259836406,0.0,0.0,
21,1.3609360936093609,0.8757452538851171,0.010705872527862053,234.59958466924263,87574.52538851171,1070.5872527862052,23459.95846692426,0.0,0.0,
22,1.4257425742574257,0.8665289263846649,0.008372131631355278,205.41286337199907,86652.8926384665,837.2131631355278,20541.28633719991,0.0,0.0,
23,1.4905490549054905,0.8573733102202672,0.006564475623471895,177.42667541197625,85737.33102202672,656.4475623471895,17742.667541197625,0.0,0.0,
24,1.5553555355535553,0.8482854363816219,0.005161426586092008,151.3276669044817,84828.54363816218,516.1426586092008,15132.76669044817,0.0,0.0,
25,1.6201620162016201,0.8392706859471755,0.004069908083283921,127.6107796695497,83927.06859471755,406.9908083283921,12761.07796695497,0.0,0.0,
26,1.684968496849685,0.8303331568588587,0.0032186332226779124,106.55634199608879,83033.31568588587,321.86332226779126,10655.63419960888,0.0,0.0,
27,1.7497749774977498,0.8214759364768914,0.0025529821169550885,88.2442753067941,82147.59364768914,255.29821169550885,8824.42753067941,0.0,0.0,
28,1.8145814581458144,0.8127013075835472,0.0020310635224485597,72.59305791889895,81270.13075835472,203.10635224485597,7259.305791889895,0.0,0.0,
29,1.8793879387938792,0.8040109078175223,0.0016207020711440656,59.40879416315186,80401.09078175222,162.07020711440657,5940.879416315186,0.0,0.0,
30,1.944194419441944,0.7954058559874292,0.0012971406783286287,48.43258217698108,79540.58559874292,129.71406783286287,4843.258217698108,0.0,0.0,
31,2.009000900090009,0.7868868539178497,0.0010412912754729194,39.37927651174733,78688.68539178498,104.12912754729194,3937.927651174733,0.0,0.0,
32,2.073807380738074,0.7784542693627161,0.0008384038162807089,31.965295750058768,77845.42693627161,83.84038162807089,3196.5295750058767,0.0,0.0,
33,2.1386138613861387,0.7701082036844394,0.0006770533493301018,25.92610628210415,77010.82036844395,67.70533493301018,2592.610628210415,0.0,0.0,
34,2.203420342034203,0.7618485469784427,0.00054836854131949,21.025476805387004,76184.85469784428,54.836854131949,2102.5476805387007,0.0,0.0,
35,2.268226822682268,0.7536750227606523,0.000445443367634819,17.05888122652045,75367.50227606524,44.544336763481894,1705.8881226520452,0.0,0.0,
36,2.3330333033303328,0.7455872239887195,0.0003628877716969979,13.853180374168124,74558.72239887195,36.28877716969979,1385.3180374168123,0.0,0.0,
37,2.3978397839783976,0.7375846419353916,0.00029648383602800773,11.264211256254708,73758.46419353917,29.648383602800774,1126.4211256254707,0.0,0.0,
38,2.4626462646264624,0.7296666892190957,0.0002429221533305921,9.17338153924882,72966.66892190957,24.29221533305921,917.338153924882,0.0,0.0,
39,2.5274527452745272,0.7218327180982708,0.00019959925151219837,7.483996567467741,72183.27180982707,19.959925151219835,748.3996567467741,0.0,0.0,
40,2.592259225922592,0.7140820349574317,0.00016446157757005919,6.117717292381046,71408.20349574318,16.446157757005917,611.7717292381046,0.0,0.0,
41,2.657065706570657,0.7064139117503806,0.00013588505609995447,5.011360210230547,70641.39117503806,13.588505609995446,501.13602102305464,0.0,0.0,
42,2.7218721872187217,0.6988275950247075,0.00011258188642021609,4.114118980559076,69882.75950247076,11.25818864202161,411.4118980559076,0.0,0.0,
43,2.7866786678667865,0.691322313030971,9.352824149729981e-05,3.3852165526084628,69132.2313030971,9.352824149729981,338.5216552608463,0.0,0.0,
44,2.8514851485148514,0.6838972813192752,7.790804258849945e-05,2.7919577789631034,68389.72813192752,7.790804258849945,279.19577789631035,0.0,0.0,
45,2.916291629162916,0.6765517071433625,6.506912667600321e-05,2.308135365591366,67655.17071433626,6.506912667600321,230.81353655913662,0.0,0.0,
46,2.981098109810981,0.6692847929254956,5.4488990177278296e-05,1.9127372376182263,66928.47929254956,5.44889901772783,191.27372376182262,0.0,0.0,
47,3.045904590459046,0.6620957389818368,4.574795025911193e-05,1.588905278094212,66209.57389818368,4.574795025911193,158.8905278094212,0.0,0.0,
48,3.1107110711071106,0.6549837456654538,3.850806553564977e-05,1.3231004415724406,65498.37456654538,3.850806553564977,132.31004415724405,0.0,0.0,
49,3.1755175517551755,0.6479480150504139,3.249653943164247e-05,1.1044354351373509,64794.80150504139,3.249653943164247,110.4435435137351,0.0,0.0,
50,3.2403240324032403,0.6409877522539247,2.749262093505562e-05,0.9241423949395768,64098.77522539247,2.7492620935055623,92.41423949395768,0.0,0.0,
51,3.305130513051305,0.634102166472655,2.3317240595717625e-05,0.7751487198785364,63410.21664726551,2.3317240595717625,77.51487198785364,0.0,0.0,
52,3.36993699369937,0.6272904717930604,1.982479084158324e-05,0.6517392314012584,62729.04717930604,1.9824790841583237,65.17392314012585,0.0,0.0,
53,3.4347434743474348,0.6205518878227455,1.689659135873302e-05,0.5492870622629011,62055.18878227455,1.6896591358733022,54.92870622629012,0.0,0.0,
54,3.4995499549954996,0.6138856401798939,1.4435681777758005e-05,0.46403918070384415,61388.56401798939,1.4435681777758005,46.403918070384414,0.0,0.0,
55,3.5643564356435644,0.6072909608699534,1.2362662323177e-05,0.3929453130488343,60729.096086995334,1.2362662323177,39.29453130488343,0.0,0.0,
