t,tau,x,y,z,E,T,IL,s_1,s_2,Fitness
0,0.0,1.0,1.0,1.0,100000.0,100000.0,100.0,0.0,0.0,
1,0.06480648064806481,0.9898995884155348,0.8872902780279822,477.45990795062244,98989.95884155348,88729.02780279823,47745.990795062244,0.0,0.0,
2,0.12961296129612962,0.9798684908702312,0.7801626579528417,484.95425973906123,97986.84908702312,78016.26579528417,48495.42597390612,0.0,0.0,
3,0.19441944194419442,0.9698815494946421,0.6794501528895868,479.5244190572269,96988.15494946421,67945.01528895868,47952.44190572269,0.0,0.0,
4,0.25922592259225924,0.959941596845665,0.5859164704027857,473.59174854695283,95994.1596845665,58591.64704027857,47359.17485469528,0.0,0.0,
5,0.324032403240324,0.950052585186275,0.5002016904304064,467.4529265996981,95005.2585186275,50020.16904304064,46745.29265996981,0.0,0.0,
6,0.38883888388838883,0.9402187670227462,0.4227692233003932,461.062414512176,94021.87670227462,42276.92233003932,46106.241451217604,0.0,0.0,
7,0.4536453645364536,0.9304445509703058,0.3538613526302507,454.3521236429911,93044.45509703057,35386.13526302507,45435.212364299114,0.0,0.0,
8,0.5184518451845185,0.9207343560149494,0.29347259484613375,447.2381166347973,92073.43560149493,29347.259484613376,44723.811663479726,0.0,0.0,
9,0.5832583258325832,0.9110924588837725,0.24134799205828747,439.6190685598835,91109.24588837725,24134.799205828745,43961.906855988345,0.0,0.0,
10,0.648064806480648,0.901522850048813,0.19700846738303326,431.3752389288362,90152.2850048813,19700.846738303328,43137.52389288362,0.0,0.0,
11,0.7128712871287128,0.8920291136783818,0.15979905765099894,422.3687414732503,89202.91136783818,15979.905765099895,42236.87414732503,0.0,0.0,
12,0.7776777677767777,0.8826143426432205,0.1289506605805904,412.44569231343456,88261.43426432204,12895.066058059041,41244.569231343456,0.0,0.0,
13,0.8424842484248425,0.8732810932982159,0.10364390756430232,401.441067501094,87328.10932982159,10364.390756430232,40144.1067501094,0.0,0.0,
14,0.9072907290729072,0.8640313783400887,0.083065302550764,389.18708466990466,86403.13783400887,8306.530255076399,38918.708466990465,0.0,0.0,
15,0.972097209720972,0.85486669136497,0.06644961625782045,375.52577179307923,85486.66913649699,6644.961625782045,37552.577179307926,0.0,0.0,
16,1.036903690369037,0.8457880545695862,0.05310680491727017,360.32607195373504,84578.80545695862,5310.680491727017,36032.6071953735,0.0,0.0,
17,1.1017101710171016,0.8367960810727149,0.04243498461626953,343.5047717518051,83679.60810727149,4243.498461626953,34350.47717518051,0.0,0.0,
18,1.1665166516651664,0.827891044636432,0.033922699931981715,325.04936004779046,82789.1044636432,3392.2699931981715,32504.936004779047,0.0,0.0,
19,1.2313231323132312,0.8190729512130677,0.027144084735379513,305.03930920214196,81907.29512130677,2714.4084735379515,30503.930920214196,0.0,0.0,
